Date,Price,Close_fin,Close_IT,Close_Energy,Close_FMCG,Close_Auto
03/07/2013,5770.90,4920.00,6526.45,8153.80,16965.15,4630.15
04/07/2013,5836.95,4874.40,6474.25,8048.55,16938.75,4589.35
05/07/2013,5867.90,4762.40,6451.30,7841.75,16998.95,4556.75
08/07/2013,5811.55,4764.70,6633.20,7906.95,17489.95,4588.25
09/07/2013,5859.00,4785.80,6604.70,8005.15,17636.35,4593.20
10/07/2013,5816.70,4691.75,6607.95,7848.15,17748.30,4524.60
11/07/2013,5935.10,4749.85,6653.90,7909.65,17782.50,4535.10
12/07/2013,6009.00,4725.45,6690.95,7767.80,17666.25,4470.65
15/07/2013,6030.80,4845.95,6799.50,7920.45,17953.70,4489.80
16/07/2013,5955.25,4870.70,7249.40,7992.90,17874.75,4492.95
17/07/2013,5973.30,4886.85,7225.40,8013.10,18067.35,4515.00
18/07/2013,6038.05,4671.75,7208.80,8062.05,18362.10,4485.55
19/07/2013,6029.20,4600.15,7272.00,8140.45,19001.15,4449.75
22/07/2013,6031.80,4676.20,7306.35,8238.20,19133.55,4462.30
23/07/2013,6077.80,4583.05,7503.70,8276.45,19100.85,4536.50
24/07/2013,5990.50,4649.50,7556.55,8162.90,19105.10,4584.60
25/07/2013,5907.50,4695.75,7604.00,8203.35,19407.85,4600.10
26/07/2013,5886.20,4510.45,7669.25,8152.65,19344.20,4536.35
29/07/2013,5831.65,4470.00,7678.15,8032.95,18685.80,4547.55
30/07/2013,5755.05,4428.70,7663.00,8009.00,18743.35,4527.75
31/07/2013,5742.00,4380.10,7673.30,7934.65,18258.85,4535.40
01/08/2013,5727.85,4354.55,7718.85,7641.45,17898.00,4441.40
02/08/2013,5677.90,4278.40,7787.35,7716.65,17480.95,4474.00
05/08/2013,5685.40,4336.70,7777.10,7550.00,17435.15,4411.55
06/08/2013,5542.25,4294.75,7858.35,7502.85,17148.15,4390.35
07/08/2013,5519.10,4323.90,7916.50,7538.15,17262.45,4369.45
08/08/2013,5565.65,4145.80,7877.15,7338.85,16950.40,4329.75
12/08/2013,5612.40,4130.05,7767.75,7550.00,16687.10,4268.75
13/08/2013,5699.30,4176.35,7801.45,7543.15,16797.40,4344.75
14/08/2013,5742.30,4174.05,7841.45,7493.70,17198.95,4384.35
16/08/2013,5507.85,4293.85,7976.25,7555.80,17325.35,4480.60
19/08/2013,5414.75,4299.80,7956.10,7736.60,17353.70,4622.45
20/08/2013,5401.45,4073.10,7774.20,7394.25,16684.65,4512.60
21/08/2013,5302.55,3976.35,7793.20,7309.75,16313.35,4368.55
22/08/2013,5408.45,3980.35,7693.50,7320.70,16336.95,4274.20
23/08/2013,5471.75,4014.15,7594.05,7058.25,15805.00,4210.20
26/08/2013,5476.50,3998.75,7777.50,7284.50,16050.80,4281.75
27/08/2013,5287.45,4069.00,7893.20,7377.85,16176.45,4355.45
28/08/2013,5285.00,4033.10,7958.65,7374.65,16210.35,4357.75
29/08/2013,5409.05,3784.75,7975.80,7152.55,15766.00,4244.35
30/08/2013,5471.80,3714.10,8175.30,7127.85,15703.50,4249.40
02/09/2013,5550.75,3815.95,8246.90,7339.75,16059.25,4347.00
03/09/2013,5341.45,3890.05,8382.40,7379.90,16283.05,4345.60
04/09/2013,5448.10,3941.40,8396.90,7539.25,16828.35,4354.55
05/09/2013,5592.95,3749.60,8259.40,7255.30,16048.75,4291.40
06/09/2013,5680.40,3812.35,8454.10,7404.80,16126.40,4398.95
10/09/2013,5896.75,4110.55,8203.40,7535.50,16606.30,4443.00
11/09/2013,5913.15,4219.90,8216.50,7677.85,16678.45,4432.85
12/09/2013,5850.70,4369.70,8411.05,7822.50,17576.30,4697.95
13/09/2013,5850.60,4421.55,8373.25,7786.10,17376.90,4706.10
16/09/2013,5840.55,4364.85,8270.15,7707.00,17506.00,4627.75
17/09/2013,5850.20,4364.55,8172.65,7746.10,17306.40,4662.05
18/09/2013,5899.45,4420.95,8017.20,7729.30,17382.35,4683.10
19/09/2013,6115.55,4381.55,8154.25,7671.50,17499.50,4713.45
20/09/2013,6012.10,4419.50,8159.10,7767.20,17748.90,4716.75
23/09/2013,5889.75,4677.95,8156.95,7988.25,18316.40,4847.25
24/09/2013,5892.45,4521.95,8132.80,7924.45,18149.70,4773.45
25/09/2013,5873.85,4344.25,8200.70,7764.20,17907.95,4714.40
26/09/2013,5882.25,4347.95,8169.10,7774.80,17905.95,4769.75
27/09/2013,5833.20,4305.00,8187.55,7704.30,17726.10,4769.15
30/09/2013,5735.30,4325.15,8157.80,7637.20,17833.80,4766.65
01/10/2013,5780.05,4251.80,8166.55,7630.15,17872.80,4748.75
03/10/2013,5909.70,4139.90,8167.80,7515.35,17637.40,4681.95
04/10/2013,5907.30,4247.40,8181.65,7446.50,17667.10,4727.10
07/10/2013,5906.15,4368.75,8360.85,7624.00,17533.70,4843.55
08/10/2013,5928.40,4357.05,8352.35,7633.65,17572.75,4887.60
09/10/2013,6007.45,4324.95,8461.55,7613.70,17602.65,4888.20
10/10/2013,6020.95,4327.45,8435.00,7641.55,17793.75,4889.70
11/10/2013,6096.20,4403.65,8564.45,7744.05,17839.15,4917.00
14/10/2013,6112.70,4394.25,8603.80,7744.65,17833.60,5006.30
15/10/2013,6089.05,4491.65,8870.15,7741.30,17673.95,5099.45
17/10/2013,6045.85,4489.90,9061.75,7760.95,17558.50,5116.05
18/10/2013,6189.35,4412.60,9120.30,7741.10,17545.70,5085.90
21/10/2013,6204.95,4389.15,8797.85,7811.00,17722.45,5024.95
22/10/2013,6202.80,4544.50,8893.85,7969.00,18091.40,5091.95
23/10/2013,6178.35,4562.80,8854.90,8025.20,17839.50,5122.85
24/10/2013,6164.35,4551.00,8915.15,8030.40,17795.00,5099.90
25/10/2013,6144.90,4562.20,8829.55,7949.95,17842.80,5059.75
28/10/2013,6101.10,4576.10,8681.65,7892.75,17889.40,5094.75
29/10/2013,6220.90,4571.50,8812.55,7880.30,17723.95,5039.35
30/10/2013,6251.70,4553.35,8783.20,7882.30,17268.90,5034.85
31/10/2013,6299.15,4723.65,8822.10,7968.25,17363.95,5153.55
01/11/2013,6307.20,4748.75,8835.15,7976.05,17568.20,5155.85
03/11/2013,6324.95,4810.30,8852.80,8100.05,17617.00,5163.90
05/11/2013,6253.15,4867.30,8799.55,8029.35,17385.80,5228.85
06/11/2013,6215.15,4865.45,8822.85,8069.55,17503.00,5255.80
07/11/2013,6187.25,4824.85,8724.10,8032.10,17040.25,5248.05
08/11/2013,6140.75,4741.80,8843.05,8002.35,16949.75,5216.75
11/11/2013,6078.80,4673.20,8956.55,7914.45,16904.25,5167.85
12/11/2013,6018.05,4587.50,8956.90,7843.15,16835.50,5137.40
13/11/2013,5989.60,4538.95,8962.85,7733.00,16614.35,5083.50
14/11/2013,6056.15,4473.70,8914.40,7638.90,16727.10,5003.55
18/11/2013,6189.00,4449.90,8859.15,7593.90,16543.40,5027.30
19/11/2013,6203.35,4544.40,8862.00,7657.80,16596.55,5177.90
20/11/2013,6122.90,4676.60,8978.35,7833.90,17059.65,5233.80
21/11/2013,5999.05,4689.30,9003.90,7836.80,16976.90,5250.40
22/11/2013,5995.45,4607.30,8915.35,7746.00,16823.15,5179.60
25/11/2013,6115.35,4492.30,8767.10,7606.30,16509.75,5132.15
26/11/2013,6059.10,4503.80,8785.45,7651.95,16414.80,5071.60
27/11/2013,6057.10,4661.60,8783.80,7761.50,16763.55,5175.50
28/11/2013,6091.85,4600.55,8758.30,7669.30,16606.40,5201.10
29/11/2013,6176.10,4594.60,8702.40,7650.45,16732.45,5253.35
02/12/2013,6217.85,4600.80,8748.35,7715.40,16765.85,5275.95
03/12/2013,6201.85,4692.30,8820.75,7799.05,17004.00,5283.15
04/12/2013,6160.95,4738.90,8854.00,7782.10,17013.50,5310.95
05/12/2013,6241.10,4718.40,8867.80,7802.35,16886.80,5287.30
06/12/2013,6259.90,4676.25,8876.60,7764.10,16643.30,5230.00
09/12/2013,6363.90,4854.95,8834.55,7858.50,16469.45,5245.90
10/12/2013,6332.85,4844.55,8827.80,7928.30,16505.45,5273.50
11/12/2013,6307.90,4957.00,8877.10,8074.95,16571.00,5351.70
12/12/2013,6237.05,4870.05,9045.90,7946.65,16724.15,5347.50
13/12/2013,6168.40,4864.95,9028.20,7907.75,16829.15,5293.85
16/12/2013,6154.70,4830.65,8964.95,7829.05,16714.15,5180.90
17/12/2013,6139.05,4723.35,8957.60,7745.05,16622.95,5180.20
18/12/2013,6217.15,4723.30,9110.25,7656.10,16501.85,5150.70
19/12/2013,6166.65,4649.10,9119.35,7598.00,16612.20,5140.85
20/12/2013,6274.25,4718.15,9167.90,7761.70,16675.20,5228.90
23/12/2013,6284.50,4605.70,9329.00,7661.15,16617.00,5216.35
24/12/2013,6268.40,4712.00,9488.25,7926.30,16750.70,5320.55
26/12/2013,6278.90,4719.65,9385.45,7951.75,16811.35,5333.35
27/12/2013,6313.80,4695.75,9391.50,7929.50,16811.95,5331.90
30/12/2013,6291.10,4712.40,9430.10,7932.10,16853.65,5311.95
31/12/2013,6304.00,4749.15,9579.10,7903.25,16975.75,5309.05
01/01/2014,6301.65,4733.50,9499.60,7909.80,17020.15,5278.85
02/01/2014,6221.15,4742.90,9517.85,7961.20,17024.10,5285.00
03/01/2014,6211.15,4737.60,9462.80,7931.70,17050.45,5292.65
06/01/2014,6191.45,4665.00,9478.35,7809.60,16719.60,5253.55
07/01/2014,6162.25,4664.10,9673.20,7689.55,16768.40,5194.90
08/01/2014,6174.60,4628.35,9640.75,7660.75,16816.50,5204.80
09/01/2014,6168.35,4619.25,9522.75,7552.30,16801.20,5209.70
10/01/2014,6171.45,4626.35,9531.55,7585.35,16837.00,5251.60
13/01/2014,6272.75,4595.75,9575.85,7649.70,16745.35,5219.10
14/01/2014,6241.85,4541.30,9782.70,7669.35,16969.70,5165.65
15/01/2014,6320.90,4634.65,10060.15,7812.95,16990.75,5210.65
16/01/2014,6318.90,4612.40,9996.80,7798.90,16942.75,5184.00
17/01/2014,6261.65,4697.40,10065.95,7831.15,17087.10,5239.95
20/01/2014,6303.95,4692.20,10127.75,7823.40,16942.05,5200.40
21/01/2014,6313.80,4612.95,9884.35,7822.50,16923.85,5197.85
22/01/2014,6338.95,4631.50,10154.00,7764.15,17122.00,5239.45
23/01/2014,6345.65,4684.50,10095.55,7711.30,17088.50,5288.70
24/01/2014,6266.75,4696.65,10112.80,7775.50,17074.05,5310.90
27/01/2014,6135.85,4714.05,10086.35,7733.60,17113.85,5256.05
28/01/2014,6126.25,4639.55,10010.50,7724.70,16886.45,5168.25
29/01/2014,6120.25,4489.10,9938.65,7543.05,16826.70,4998.70
30/01/2014,6073.70,4483.90,9837.95,7543.45,16899.85,5010.20
31/01/2014,6089.50,4463.80,9896.70,7522.85,16904.90,5010.90
03/02/2014,6001.80,4384.35,9878.75,7450.20,16763.35,5021.25
04/02/2014,6000.90,4385.65,9957.45,7516.30,16861.20,5009.85
05/02/2014,6022.40,4317.30,9792.10,7425.40,16709.90,4912.40
06/02/2014,6036.30,4342.35,9611.65,7446.60,16849.75,4938.60
07/02/2014,6063.20,4355.00,9718.45,7461.30,16679.40,5021.85
10/02/2014,6053.45,4353.65,9696.05,7468.75,16925.75,5061.95
11/02/2014,6062.70,4368.25,9648.40,7491.20,16852.75,5092.05
12/02/2014,6084.00,4331.10,9619.25,7527.65,16827.55,5115.40
13/02/2014,6001.10,4354.20,9710.25,7459.00,16803.90,5166.20
14/02/2014,6048.35,4403.10,9739.80,7531.35,16663.20,5173.65
17/02/2014,6073.30,4313.50,9721.35,7405.95,16479.50,5171.70
18/02/2014,6127.10,4335.50,9855.45,7501.00,16575.35,5198.90
19/02/2014,6152.75,4387.50,9867.50,7495.55,16569.50,5236.20
20/02/2014,6091.45,4498.65,9884.85,7498.15,16505.65,5275.40
21/02/2014,6155.45,4512.55,10033.05,7492.10,16500.70,5275.35
24/02/2014,6186.10,4442.60,9971.70,7435.45,16336.10,5259.65
25/02/2014,6200.05,4492.70,10101.05,7490.75,16556.35,5285.75
26/02/2014,6238.80,4541.10,10067.65,7462.05,16630.20,5314.00
28/02/2014,6276.95,4539.75,10162.90,7437.45,16688.60,5346.00
03/03/2014,6221.45,4570.75,10200.85,7452.30,16867.80,5396.35
04/03/2014,6297.95,4580.65,10338.55,7424.15,16845.70,5467.25
05/03/2014,6328.65,4533.75,10209.10,7428.05,16837.05,5404.50
06/03/2014,6401.15,4625.25,10196.55,7542.60,16969.80,5437.85
07/03/2014,6526.65,4681.60,10237.25,7523.50,17038.90,5434.65
10/03/2014,6537.25,4758.95,10254.60,7686.75,17084.45,5478.95
11/03/2014,6511.90,4950.05,10054.90,7942.15,17190.55,5530.30
12/03/2014,6516.90,5030.45,9809.55,8016.25,17116.05,5552.85
13/03/2014,6493.10,5014.30,9828.60,7990.85,17074.55,5516.95
14/03/2014,6504.20,5009.70,9877.60,7946.45,17299.35,5482.40
18/03/2014,6516.65,5063.80,9462.70,8028.95,17352.05,5509.35
19/03/2014,6524.05,5023.30,9439.05,8050.45,17416.00,5555.60
20/03/2014,6483.10,5033.70,9364.35,8132.80,17752.90,5549.45
21/03/2014,6493.20,5079.25,9158.95,8081.90,17945.70,5540.85
22/03/2014,6494.90,4995.60,9313.50,8049.20,17888.40,5493.65
24/03/2014,6583.50,5008.00,9370.75,7926.55,17993.30,5542.40
25/03/2014,6589.75,5002.85,9377.75,7948.60,17996.70,5557.20
26/03/2014,6601.40,5128.00,9365.05,8124.00,18088.60,5616.30
27/03/2014,6641.75,5162.40,9300.60,8045.15,18209.80,5644.60
28/03/2014,6695.90,5171.35,9222.90,8117.65,18085.05,5694.35
31/03/2014,6704.20,5215.70,9217.10,8222.50,18175.30,5719.55
01/04/2014,6721.05,5264.35,9275.35,8336.25,18191.10,5738.80
02/04/2014,6752.55,5273.65,9298.00,8329.45,18085.25,5803.20
03/04/2014,6736.10,5228.65,9439.75,8426.10,18102.30,5813.15
04/04/2014,6694.35,5281.75,9479.90,8537.40,17821.70,5879.05
07/04/2014,6695.05,5235.80,9472.00,8475.30,17889.90,5869.00
09/04/2014,6796.20,5214.50,9389.40,8403.20,17824.50,5811.05
10/04/2014,6796.40,5202.00,9374.45,8396.00,17828.40,5824.20
11/04/2014,6776.30,5368.65,9276.90,8497.55,17951.80,5927.80
15/04/2014,6733.10,5386.30,9179.20,8585.95,17868.95,5956.05
16/04/2014,6675.30,5345.95,9312.00,8497.65,17817.60,5887.60
17/04/2014,6779.40,5226.85,9491.60,8466.70,17858.45,5822.70
21/04/2014,6817.65,5196.35,9273.15,8384.40,17983.35,5784.50
22/04/2014,6815.35,5279.55,9390.20,8521.90,18241.40,5915.30
23/04/2014,6840.80,5327.00,9330.25,8529.95,18186.80,5998.00
25/04/2014,6782.75,5342.90,9279.20,8598.90,18104.20,5965.20
28/04/2014,6761.25,5385.65,9272.05,8562.75,18161.35,5979.20
29/04/2014,6715.25,5366.75,9275.00,8395.85,17783.55,5961.40
30/04/2014,6696.40,5361.65,9261.30,8371.95,17715.50,5907.55
02/05/2014,6694.80,5312.65,9251.60,8335.00,17557.10,5844.25
05/05/2014,6699.35,5308.00,9227.95,8310.80,17573.25,5866.50
06/05/2014,6715.30,5322.35,9319.55,8298.80,17538.10,5849.05
07/05/2014,6652.55,5295.55,9223.55,8400.00,17637.95,5862.40
08/05/2014,6659.85,5312.60,9179.70,8456.95,17709.95,5876.80
09/05/2014,6858.80,5267.90,8946.55,8443.20,17645.10,5838.35
12/05/2014,7014.25,5298.50,8963.60,8433.10,17491.45,5875.90
13/05/2014,7108.75,5574.15,9048.50,8730.30,17633.30,6011.20
14/05/2014,7108.75,5695.95,9132.35,8996.20,18106.35,6180.05
15/05/2014,7123.15,5726.30,9364.80,9249.10,18261.20,6218.25
16/05/2014,7203.00,5707.65,9349.65,9181.90,18427.00,6213.20
19/05/2014,7263.55,5744.70,9314.40,9307.00,18510.80,6192.55
20/05/2014,7275.50,5924.35,9111.40,9545.85,18140.55,6246.20
21/05/2014,7252.90,6117.75,8675.10,10067.70,17436.55,6251.20
22/05/2014,7276.40,6110.15,8878.90,9798.70,17549.80,6265.40
23/05/2014,7367.10,6061.60,8952.85,9780.15,17632.15,6323.90
26/05/2014,7359.05,6079.50,8929.60,9933.05,17816.75,6333.45
27/05/2014,7318.00,6174.40,8941.30,10211.45,17760.60,6433.65
28/05/2014,7329.65,6137.40,9061.00,10032.45,17736.90,6502.00
29/05/2014,7235.65,6076.85,9101.85,9851.40,17713.90,6435.65
30/05/2014,7229.95,6109.45,9237.25,9782.30,17698.55,6374.75
02/06/2014,7362.50,6047.95,8927.40,9650.45,17621.70,6375.25
03/06/2014,7415.85,5949.45,8970.30,9667.50,17831.60,6385.10
04/06/2014,7402.25,6135.95,8981.95,9914.35,17689.20,6470.55
05/06/2014,7474.10,6157.30,8976.40,10082.00,17600.80,6509.30
06/06/2014,7583.40,6164.45,8863.90,9978.00,17547.10,6558.35
09/06/2014,7654.60,6174.55,8984.60,10175.75,17799.60,6618.25
10/06/2014,7656.40,6295.30,8945.10,10594.00,18034.25,6724.90
11/06/2014,7626.85,6323.60,9017.70,10603.35,18010.10,6832.65
12/06/2014,7649.90,6282.25,9234.60,10507.70,18048.65,6835.80
13/06/2014,7542.10,6278.35,9436.40,10289.65,17873.35,6807.35
16/06/2014,7533.55,6316.60,9447.85,10282.85,17952.50,6858.80
17/06/2014,7631.70,6192.10,9448.65,10073.00,17857.75,6738.60
18/06/2014,7558.20,6150.65,9579.85,10063.20,17957.70,6668.70
19/06/2014,7540.70,6252.85,9620.05,10316.25,17906.20,6703.85
20/06/2014,7511.45,6194.05,9521.35,10175.25,17766.20,6643.20
23/06/2014,7493.35,6156.50,9698.90,9919.75,17833.40,6658.90
24/06/2014,7580.20,6138.85,9700.20,9858.70,17815.40,6604.15
25/06/2014,7569.25,6152.90,9548.20,9965.40,17114.10,6651.90
26/06/2014,7493.20,6259.45,9570.75,10156.80,17302.90,6727.20
27/06/2014,7508.80,6243.40,9587.90,10114.65,17259.25,6791.70
30/06/2014,7611.35,6161.35,9579.40,9774.45,17197.70,6796.30
01/07/2014,7634.70,6141.55,9819.95,9795.70,17270.15,6750.40
02/07/2014,7725.15,6246.95,9912.30,9968.45,17434.00,6775.15
03/07/2014,7714.80,6256.30,9802.85,9915.90,17494.90,6989.20
04/07/2014,7751.60,6350.10,9807.60,10024.90,17719.80,7100.40
07/07/2014,7787.15,6339.05,9831.35,9898.70,17765.55,7149.30
08/07/2014,7623.20,6388.65,9866.95,10062.55,17846.45,7153.20
09/07/2014,7585.00,6364.35,10126.25,10043.45,17894.90,7201.85
10/07/2014,7567.75,6232.05,10019.70,9664.15,17818.35,7034.50
11/07/2014,7459.60,6202.50,9903.30,9694.95,17961.05,6852.00
14/07/2014,7454.15,6202.40,9816.20,9706.30,18000.20,6796.50
15/07/2014,7526.65,6019.60,9933.55,9443.20,18100.25,6722.50
16/07/2014,7624.40,6021.50,9799.65,9456.95,18012.30,6782.25
17/07/2014,7640.45,6144.45,9785.75,9564.55,17987.85,6885.25
18/07/2014,7663.90,6263.00,9809.00,9677.60,18071.75,6989.50
21/07/2014,7684.20,6252.30,9819.75,9689.60,18142.10,6981.60
22/07/2014,7767.85,6298.25,9946.95,9605.40,18109.45,6986.70
23/07/2014,7795.75,6326.15,9912.40,9639.40,18313.10,6987.70
24/07/2014,7830.60,6388.10,10086.65,9793.90,18450.90,7019.40
25/07/2014,7790.45,6385.75,10306.85,9796.15,18483.15,7033.00
28/07/2014,7748.70,6401.70,10400.15,9774.40,18609.50,7031.80
30/07/2014,7791.40,6368.30,10339.70,9623.20,18741.80,6945.10
31/07/2014,7721.30,6325.75,10383.45,9521.00,18805.60,6907.85
01/08/2014,7602.60,6430.15,10361.05,9563.65,18879.85,6957.70
04/08/2014,7683.65,6345.10,10304.70,9510.50,18778.75,6907.15
05/08/2014,7746.55,6260.95,10155.30,9270.25,18565.30,6847.15
06/08/2014,7672.05,6277.55,10370.15,9393.80,18779.45,6936.65
07/08/2014,7649.25,6319.10,10422.70,9437.00,18843.10,7072.35
08/08/2014,7568.55,6217.55,10484.60,9395.40,18563.15,7022.70
11/08/2014,7625.95,6204.80,10342.95,9418.80,18522.10,7015.90
12/08/2014,7727.05,6131.40,10318.25,9264.60,18534.60,6918.65
13/08/2014,7739.55,6203.40,10382.55,9233.15,18500.95,7093.30
14/08/2014,7791.70,6338.75,10394.85,9380.35,18516.35,7223.70
18/08/2014,7874.25,6324.05,10480.40,9381.20,18922.45,7230.90
19/08/2014,7897.50,6356.65,10468.25,9520.05,18972.70,7270.65
20/08/2014,7875.30,6453.30,10418.70,9719.25,18886.55,7387.80
21/08/2014,7891.10,6441.65,10365.15,9765.30,18904.55,7569.80
22/08/2014,7913.20,6413.15,10399.10,9678.00,18767.40,7524.40
25/08/2014,7906.30,6454.90,10392.85,9679.35,18821.25,7573.50
26/08/2014,7904.75,6475.05,10543.40,9671.65,18689.50,7582.15
27/08/2014,7936.05,6439.10,10645.85,9615.30,18895.25,7597.50
28/08/2014,7954.35,6433.25,10671.00,9530.50,19110.70,7595.65
01/09/2014,8027.70,6462.25,10743.80,9577.65,19192.80,7665.00
02/09/2014,8083.05,6480.15,10679.65,9629.00,19308.60,7683.60
03/09/2014,8114.60,6543.30,10705.30,9810.35,19172.90,7789.35
04/09/2014,8095.95,6589.95,10746.55,9880.20,19301.30,7797.50
05/09/2014,8086.85,6574.70,11005.10,9874.05,19171.05,7850.85
08/09/2014,8173.90,6573.95,10960.45,9852.00,19205.95,7856.15
09/09/2014,8152.95,6529.85,11025.55,9875.00,19161.20,7805.60
10/09/2014,8094.10,6589.00,11167.75,9983.05,19366.85,7864.60
11/09/2014,8085.70,6567.50,11069.90,9953.70,19541.70,7899.00
12/09/2014,8105.50,6545.45,10942.45,9844.25,19236.75,7882.65
15/09/2014,8042.00,6569.05,10965.95,9816.25,19330.50,7932.25
16/09/2014,7932.90,6593.85,10958.50,9757.25,19472.50,8009.80
17/09/2014,7975.50,6553.25,10868.15,9664.35,19362.20,7984.65
18/09/2014,8114.75,6417.85,10811.50,9401.90,19365.70,7830.70
19/09/2014,8121.45,6416.55,10991.40,9444.10,19436.75,7901.15
22/09/2014,8146.30,6559.50,11055.20,9604.00,19565.05,8120.35
23/09/2014,8017.55,6582.05,11224.15,9515.75,19505.90,8059.30
24/09/2014,8002.40,6595.65,11173.15,9565.65,19904.85,8153.50
25/09/2014,7911.85,6488.60,11088.05,9350.70,19830.05,7991.10
26/09/2014,7968.85,6427.25,11074.20,9378.20,20188.55,7946.60
29/09/2014,7958.90,6293.95,11185.95,9122.85,20083.75,7867.10
30/09/2014,7964.80,6370.65,11138.00,9233.80,19906.55,7933.95
01/10/2014,7945.55,6321.65,11326.60,9222.40,19699.70,7904.30
07/10/2014,7852.40,6324.25,11302.70,9275.15,19876.05,7899.35
08/10/2014,7842.70,6298.85,11519.45,9140.85,19630.30,7895.20
09/10/2014,7960.55,6208.95,11428.60,9109.05,19542.25,7828.25
10/10/2014,7859.95,6252.15,11043.40,9251.20,19586.95,7870.75
13/10/2014,7884.25,6410.75,11065.15,9369.00,19621.75,7957.60
14/10/2014,7864.00,6272.30,11311.25,9307.05,19083.70,7732.35
16/10/2014,7748.20,6346.50,11437.00,9316.45,18942.40,7720.70
17/10/2014,7779.70,6352.05,11350.30,9303.05,18869.60,7690.55
20/10/2014,7879.40,6245.40,11174.85,9103.75,18941.10,7524.35
21/10/2014,7927.75,6390.20,10746.20,9159.25,19008.70,7568.80
22/10/2014,7995.90,6512.45,10673.10,9315.10,19034.10,7725.75
23/10/2014,8014.55,6583.85,10692.35,9314.00,19114.90,7765.40
27/10/2014,7991.70,6602.65,10767.40,9351.15,19120.90,7991.10
28/10/2014,8027.60,6616.80,10781.20,9401.75,19225.05,8000.90
29/10/2014,8090.45,6635.85,10714.30,9302.35,18968.60,7939.60
30/10/2014,8169.20,6688.40,10737.25,9308.25,18967.40,7972.85
31/10/2014,8322.20,6681.20,10912.30,9396.75,19199.60,8103.70
03/11/2014,8324.15,6737.45,11124.60,9542.50,19305.15,8128.90
05/11/2014,8338.30,6889.65,11341.05,9758.90,19393.90,8246.90
07/11/2014,8337.00,6937.55,11359.90,9722.75,19413.65,8172.85
10/11/2014,8344.25,6980.00,11440.50,9626.40,19536.15,8183.95
11/11/2014,8362.65,6976.40,11476.15,9613.40,19511.35,8118.40
12/11/2014,8383.30,6962.10,11470.95,9537.25,20113.50,8106.30
13/11/2014,8357.85,7028.90,11439.70,9578.50,19918.25,8172.80
14/11/2014,8389.90,7122.25,11421.30,9482.95,20133.55,8285.25
17/11/2014,8430.75,7065.85,11539.60,9368.90,20119.85,8251.25
18/11/2014,8425.90,7102.70,11571.75,9432.80,20136.40,8285.05
19/11/2014,8382.30,7138.80,11608.15,9537.85,20179.45,8401.20
20/11/2014,8401.90,7134.10,11512.90,9539.75,20155.40,8441.70
21/11/2014,8477.35,7112.75,11524.30,9408.90,20106.95,8378.70
24/11/2014,8530.15,7142.50,11677.45,9421.05,20173.45,8334.20
25/11/2014,8463.10,7281.20,11596.95,9486.25,20304.85,8378.80
26/11/2014,8475.75,7355.30,11809.85,9420.55,20289.45,8393.70
27/11/2014,8494.20,7294.25,11790.00,9418.65,19701.90,8301.85
28/11/2014,8588.25,7287.80,11770.40,9424.40,19957.20,8333.75
01/12/2014,8555.90,7295.90,11900.85,9438.20,19993.10,8378.75
02/12/2014,8524.70,7451.90,11898.05,9465.30,20027.45,8540.25
03/12/2014,8537.65,7424.65,11981.00,9202.80,20216.60,8556.10
04/12/2014,8564.40,7422.20,11812.75,9152.25,20301.00,8481.65
05/12/2014,8538.30,7433.40,11807.90,9244.85,20305.90,8594.90
08/12/2014,8438.25,7484.05,11748.75,9191.60,20987.15,8587.70
09/12/2014,8340.70,7469.95,11536.25,9142.95,21223.80,8585.95
10/12/2014,8355.65,7388.80,11176.45,9071.45,21375.10,8450.35
11/12/2014,8292.90,7311.15,11138.90,8913.95,21181.15,8351.85
12/12/2014,8224.10,7377.45,11111.70,8933.75,21136.55,8389.55
15/12/2014,8219.60,7339.25,10986.25,8721.85,21088.80,8318.75
16/12/2014,8067.60,7263.95,10929.90,8521.00,21063.80,8284.35
17/12/2014,8029.80,7358.40,10727.75,8498.45,20865.30,8260.75
18/12/2014,8159.30,7123.00,10891.60,8338.35,20225.35,8109.50
19/12/2014,8225.20,7140.40,10860.10,8366.05,19953.50,7977.55
22/12/2014,8324.00,7302.35,10987.45,8505.50,20184.40,8156.10
23/12/2014,8267.00,7374.15,11176.20,8660.30,19958.20,8168.40
24/12/2014,8174.10,7497.10,11202.10,8769.00,20262.15,8286.70
26/12/2014,8200.70,7409.70,11094.60,8709.85,20303.85,8259.50
29/12/2014,8246.30,7352.85,10928.00,8566.50,20090.70,8184.35
30/12/2014,8248.25,7383.70,11036.70,8601.10,19953.45,8203.25
31/12/2014,8282.70,7388.55,11104.70,8656.20,20087.00,8323.10
01/01/2015,8284.00,7427.20,11149.70,8573.85,20053.55,8302.35
02/01/2015,8395.45,7462.70,11216.30,8640.90,20126.20,8281.20
05/01/2015,8378.40,7449.95,11215.70,8630.95,20057.60,8318.80
06/01/2015,8127.35,7611.70,11372.10,8668.65,20142.65,8365.40
07/01/2015,8102.10,7575.25,11248.55,8651.50,20184.85,8467.95
08/01/2015,8234.60,7309.55,10959.90,8304.00,19863.35,8248.20
09/01/2015,8284.50,7263.80,10916.00,8404.90,19841.10,8254.70
12/01/2015,8323.00,7424.90,11018.15,8450.50,20244.15,8397.30
13/01/2015,8299.40,7391.60,11399.65,8548.40,20286.65,8397.00
14/01/2015,8277.55,7438.65,11543.65,8463.70,20517.80,8409.55
